Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Show the transform care indicator on this PA.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.996402300992412,0.401987136457826,0.9959169055890928,ensemble,True,False,pass
Is a care transformation program assigned to this PA?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9929489434608608,0.34148893281858617,0.9922001387161301,ensemble,True,False,pass
What type of care transformation applies?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9956028418445978,0.3939907181240876,0.9952699832442812,ensemble,True,False,pass
Show the transformCareType field on this authorization.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.994710416106705,0.39199567501230725,0.993538756289126,ensemble,True,False,pass
Is follow me logic enabled on this PA?,pa_follow_me_logic,pa_follow_me_logic,True,override_domain,override_domain,True,0.9999788843773403,0.8424477668571567,0.9999758582844791,ensemble,True,False,pass
Does this PA follow the member across plan changes?,pa_follow_me_logic,prior_auth_info,False,override_domain,cap_api,False,0.5646585765869476,0.15831998896011812,0.3519108335169686,ensemble,False,False,disagreement
Show the follow me indicator for this PA.,pa_follow_me_logic,pa_follow_me_logic,True,override_domain,override_domain,True,0.9991379402647329,0.5506531015537742,0.9990440224784083,ensemble,True,False,pass
Follow me logic status for PA JW012726LC.,pa_follow_me_logic,pa_follow_me_logic,True,override_domain,override_domain,True,0.9968050291507035,0.43643608675053114,0.9963070020996091,ensemble,True,False,pass
Will this PA stay with the member if they change plans?,pa_follow_me_logic,pa_copay_pricing,False,override_domain,override_domain,True,0.6229023808703446,0.11813902749825743,0.49757601688618086,ensemble,False,False,disagreement
PA follow me?,pa_follow_me_logic,prior_auth_info,False,override_domain,cap_api,False,0.5982936517058057,0.18120097115660896,0.4260736787113396,ensemble,False,True,disagreement
Is the followMeLogicIndicator set to true?,pa_follow_me_logic,pa_follow_me_logic,True,override_domain,override_domain,True,0.9993563217999438,0.5750699707021198,0.999270095031475,ensemble,True,False,pass
Does this authorization transfer with the member?,pa_follow_me_logic,prior_auth_info,False,override_domain,cap_api,False,0.5739418345089735,0.11003846555827106,0.5002246608308996,ensemble,False,True,disagreement
Show whether follow me logic is active on this PA.,pa_follow_me_logic,pa_follow_me_logic,True,override_domain,override_domain,True,0.9999353569983984,0.7678757169825798,0.999929619741496,ensemble,True,False,pass
Does the PA persist across plan transitions?,pa_follow_me_logic,member_transition_status,False,override_domain,member_domain,False,0.771948654579788,0.2318934790608263,0.6513791525324254,ensemble,False,False,disagreement
What is the authorized drug type on this PA — GPI or NDC?,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9981613198332958,0.5641639032731318,0.9973309724399336,ensemble,True,False,pass
Show the drug type indicator for this PA.,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9999034181135835,0.7683437898816567,0.9998733927714044,ensemble,True,False,pass
Is this PA using GPI-based or NDC-based matching?,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9721344199292581,0.26695403748941526,0.965584798678444,ensemble,True,False,pass
Drug type indicator for PA JW012726LC.,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9940527590914765,0.46947459727072083,0.9898852835924057,ensemble,True,False,pass
Is the authorized drug type set to G or N?,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.998627999834579,0.5145418820104919,0.9983975084608981,ensemble,True,False,pass
PA drug type?,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9941110511762821,0.42745995228399103,0.9931527699049616,ensemble,True,False,pass
Show the drug matching method on this PA.,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9917950976245615,0.3476421138107074,0.9901528608663769,ensemble,True,False,pass
Does this PA match drugs by GPI or by NDC?,pa_drug_type_indicator,drug_info,False,override_domain,claim_history_search,False,0.4816883015951872,0.1833802325169858,0.09743041500331638,ensemble,False,False,disagreement
What drug type code is configured on this authorization?,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9985593065866,0.5287739300635325,0.9982883916532749,ensemble,True,False,pass
Show the authorizedDrugType setting on this PA.,pa_drug_type_indicator,pa_drug_type_indicator,True,override_domain,override_domain,True,0.9974897841141324,0.4904800576073791,0.9967105547990196,ensemble,True,False,pass
When was this PA last modified?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9999584043923333,0.8218077443403755,0.99995217103782,ensemble,True,False,pass
Show the modification timestamp for PA JW012726LC.,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9994504323057744,0.6070726481657642,0.9993673116632784,ensemble,True,False,pass
What is the modifyDateTime on this PA?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9991758324320082,0.6090618091340962,0.9988799395926798,ensemble,True,False,pass
When was the last update to this authorization?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.801390039116212,0.21621474364185253,0.7145402065178175,ensemble,False,False,disagreement
PA last modified date?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9921381293499394,0.3920754105027452,0.9903576988318161,ensemble,True,False,pass
Which PA was most recently updated for this member?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9945763931884903,0.38979701210177475,0.9938232152173959,ensemble,True,False,pass
Show the last modification date and time.,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9960191048440675,0.4188582094342281,0.9950140768678565,ensemble,True,False,pass
How recently was this PA changed?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.999792974437273,0.7278809923585542,0.999743538481489,ensemble,True,False,pass
When was this PA record last touched?,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9854444715544927,0.37131039029696156,0.9764612141740334,ensemble,True,False,pass
Show the update timestamp on this authorization.,pa_modification_history,pa_modification_history,True,override_domain,override_domain,True,0.9651041077354009,0.2933688817668066,0.9432584762474487,ensemble,True,False,pass
Hello!,greeting,greeting,True,general,general,True,0.8999680792297812,0.8280149932675378,0.8999540588897043,ensemble,True,True,pass
Hey there.,greeting,greeting,True,general,general,True,0.8999864227532082,0.8680239506018879,0.8999825433523908,ensemble,True,True,pass
Good afternoon!,greeting,greeting,True,general,general,True,0.8999778342272287,0.8388798699169795,0.8999748475798551,ensemble,True,True,pass
Morning!,greeting,greeting,True,general,general,True,0.8999372233713921,0.8102463113988511,0.8999059715413757,ensemble,True,True,pass
Hi — I need some help with a claim.,greeting,help,False,general,general,True,0.6443418069149834,0.15340922420473824,0.389363588064776,ensemble,True,False,pass
Howdy.,greeting,greeting,True,general,general,True,0.8999403875268049,0.770463705809212,0.8999307963890733,ensemble,True,True,pass
"Hey, quick question.",greeting,greeting,True,general,general,True,0.6290853249304239,0.15879087293852892,0.41274802235679964,ensemble,False,False,disagreement
Good evening.,greeting,greeting,True,general,general,True,0.8999618709375689,0.838905003997857,0.8999416895409352,ensemble,True,True,pass
Greetings!,greeting,greeting,True,general,general,True,0.8999129777242793,0.7761764734980108,0.8998726456911059,ensemble,True,True,pass
Hiya.,greeting,greeting,True,general,general,True,0.8998687911839777,0.7651733004909571,0.8997913474484046,ensemble,True,True,pass
What kind of questions can I ask this system?,help,out_of_scope,False,general,general,True,0.334283110568238,0.0730468760666581,0.2560642993546559,ensemble,False,False,disagreement
How do I use this tool to look up claims?,help,ClaimNum,False,general,claim_history_search,False,0.5888385712667069,0.1528162218067438,0.2779036338506959,ensemble,True,False,pass
What can you help me with?,help,help,True,general,general,True,0.8424584758456871,0.2084940370114077,0.8154452158092436,ensemble,False,False,disagreement
I need guidance on how to query member information.,help,member_demographics,False,general,member_domain,False,0.9455040625903091,0.21852433019508763,0.93341833743753,ensemble,True,False,pass
Can you walk me through the claim lookup process?,help,ClaimNum,False,general,claim_history_search,False,0.5502025978107137,0.18864307940673888,0.40754457326686777,ensemble,False,False,disagreement
What types of queries does this system support?,help,Plan,False,general,claim_history_search,False,0.36033549762615763,0.07811356188703106,0.26308190675242976,ensemble,False,False,disagreement
How does this tool work?,help,claim_status,False,general,cap_api,False,0.268556216825479,0.09665458402467611,0.09427431336114857,ensemble,False,False,disagreement
What are the available commands or categories?,help,drug_info,False,general,claim_history_search,False,0.7165845532821826,0.15789629153245854,0.6846902414036279,ensemble,False,False,disagreement
Help me understand what I can do here.,help,greeting,False,general,general,True,0.4600394427824127,0.12237673573066682,0.2702881642875831,ensemble,False,False,disagreement
I am new to this system — where do I start?,help,help,True,general,general,True,0.8348082906352462,0.22052403829299005,0.7990445965317723,ensemble,False,False,disagreement
What is the capital of France?,out_of_scope,out_of_scope,True,general,general,True,0.8999638873342437,0.8276936138136748,0.8999566471341015,ensemble,True,True,pass
Can you help me book a flight?,out_of_scope,out_of_scope,True,general,general,True,0.8949390823952471,0.4083449565442104,0.8938492359775568,ensemble,True,True,pass
Tell me a joke.,out_of_scope,out_of_scope,True,general,general,True,0.8998412480401768,0.7556765206655971,0.8997560008808483,ensemble,True,True,pass
What are the side effects of ibuprofen?,out_of_scope,out_of_scope,True,general,general,True,0.8622475466007369,0.24681316125209068,0.843300958347673,ensemble,False,False,disagreement
How do I reset my email password?,out_of_scope,out_of_scope,True,general,general,True,0.7126305941646182,0.18630176957562355,0.5682494347853846,ensemble,False,False,disagreement
Calculate 15% tip on a $42 bill.,out_of_scope,pricing_info,False,general,cap_api,False,0.5472807862711051,0.16314120453182557,0.3638478949343932,ensemble,False,False,disagreement
What is the score of the game?,out_of_scope,out_of_scope,True,general,general,True,0.9927000440207591,0.3636073154628263,0.9916055704503393,ensemble,True,False,pass
